date,description,amount,type
2025-12-14,Council Tax,176.30,expense
2025-12-14,Uber,21.72,expense
2025-12-14,eBay Purchase,63.53,expense
2025-12-14,Esso Fuel,50.83,expense
2025-12-14,Argos,97.16,expense
2025-12-14,YouTube Premium,12.99,expense
2025-12-15,Netflix,10.99,expense
2025-12-15,KFC,14.38,expense
2025-12-15,Pub / Bar,41.26,expense
2025-12-15,Wagamama,32.90,expense
2025-12-15,Tesco,79.71,expense
2025-12-15,Netflix,10.99,expense
2025-12-15,Currys,223.94,expense
2025-12-15,Lidl,8.13,expense
2025-12-15,Cinema,14.57,expense
2025-12-15,Tesco,49.60,expense
2025-12-15,Pizza Express,42.35,expense
2025-12-15,Tesco,104.44,expense
2025-12-16,Sainsburys,146.51,expense
2025-12-16,ASOS,59.80,expense
2025-12-16,Council Tax,165.52,expense
2025-12-16,Mortgage Payment,1067.62,expense
2025-12-16,Pizza Express,23.46,expense
2025-12-16,Home Insurance,30.50,expense
2025-12-16,Greggs,6.28,expense
2025-12-16,BP Fuel,60.06,expense
2025-12-16,Premier Inn,83.91,expense
2025-12-16,McDonalds,6.37,expense
2025-12-16,Mortgage Payment,1113.56,expense
2025-12-16,Bank Interest,29.20,income
2025-12-16,Freelance Payment,398.01,income
2025-12-16,BP Fuel,53.84,expense
2025-12-16,Cashback,17.25,income
2025-12-16,Lidl,8.43,expense
2025-12-16,Waitrose,68.56,expense
2025-12-16,Side Hustle,216.67,income
2025-12-17,Costa Coffee,4.07,expense
2025-12-17,Pharmacy,19.05,expense
2025-12-17,Car Insurance,47.70,expense
2025-12-17,Uber Eats,33.93,expense
2025-12-17,Esso Fuel,65.68,expense
2025-12-17,Sainsburys,24.17,expense
2025-12-17,Trainline,60.27,expense
2025-12-17,Home Insurance,26.04,expense
2025-12-17,Wagamama,13.54,expense
2025-12-17,O2 Mobile,34.05,expense
2025-12-17,M&S Food,50.33,expense
2025-12-17,EE Mobile,42.96,expense
2025-12-17,EE Mobile,42.59,expense
2025-12-18,Salary,4336.46,income
2025-12-18,Boots,24.73,expense
2025-12-18,Shell Fuel,54.36,expense
2025-12-18,Wagamama,15.84,expense
2025-12-18,National Rail,40.51,expense
2025-12-18,Spotify,10.99,expense
2025-12-18,Home Insurance,28.05,expense
2025-12-18,Trainline,67.80,expense
2025-12-18,Freelance Payment,668.41,income
2025-12-18,Gym Membership,30.87,expense
2025-12-18,Just Eat,26.31,expense
2025-12-18,Gym Membership,44.34,expense
2025-12-18,M&S Food,80.32,expense
2025-12-19,Shell Fuel,47.31,expense
2025-12-19,Trainline,49.88,expense
2025-12-19,Costa Coffee,3.63,expense
2025-12-19,Tesco,33.09,expense
2025-12-19,Just Eat,11.98,expense
2025-12-19,Uber,10.71,expense
2025-12-19,Greggs,4.81,expense
2025-12-19,Pret A Manger,5.81,expense
2025-12-19,National Rail,101.02,expense
2025-12-19,Disney+,7.99,expense
2025-12-19,Argos,73.64,expense
2025-12-19,Pharmacy,17.39,expense
2025-12-19,Cashback,10.78,income
2025-12-19,Salary,3714.08,income
2025-12-19,YouTube Premium,12.99,expense
2025-12-19,BT Broadband,42.87,expense
2025-12-20,Waitrose,131.54,expense
2025-12-20,Home Insurance,32.75,expense
2025-12-20,Home Insurance,32.61,expense
2025-12-20,Bank Interest,9.96,income
2025-12-20,Boots,9.38,expense
2025-12-20,Starbucks,5.39,expense
2025-12-20,National Rail,101.09,expense
2025-12-20,EE Mobile,38.68,expense
2025-12-20,Spotify,10.99,expense
2025-12-20,Waitrose,138.37,expense
2025-12-20,Optician,60.71,expense
2025-12-20,Rent Payment,1337.72,expense
2025-12-20,Pizza Express,49.96,expense
2025-12-21,YouTube Premium,12.99,expense
2025-12-21,Rent Payment,882.19,expense
2025-12-21,Boots,14.36,expense
2025-12-21,Salary,3373.98,income
2025-12-21,Boots,31.16,expense
2025-12-21,Pharmacy,26.79,expense
2025-12-21,Spotify,10.99,expense
2025-12-21,Apple iCloud,2.99,expense
2025-12-21,Costa Coffee,3.13,expense
2025-12-22,Mortgage Payment,1042.30,expense
2025-12-22,Esso Fuel,67.62,expense
2025-12-22,Aldi,25.05,expense
2025-12-22,Dividend Payment,41.35,income
2025-12-22,Boots,13.57,expense
2025-12-22,Dividend Payment,156.98,income
2025-12-22,Lidl,68.83,expense
2025-12-22,Ryanair,151.83,expense
2025-12-22,Pret A Manger,11.90,expense
2025-12-22,Salary,2488.71,income
2025-12-22,Disney+,7.99,expense
2025-12-22,Cashback,8.78,income
2025-12-22,McDonalds,14.47,expense
2025-12-23,Deliveroo,23.10,expense
2025-12-23,Wagamama,24.90,expense
2025-12-23,Pret A Manger,10.98,expense
2025-12-23,Amazon,194.07,expense
2025-12-23,ASOS,27.38,expense
2025-12-23,Sainsburys,133.89,expense
2025-12-23,O2 Mobile,33.85,expense
2025-12-24,TfL Travel,13.02,expense
2025-12-24,Aldi,40.34,expense
2025-12-24,Esso Fuel,79.35,expense
2025-12-24,Trainline,42.35,expense
2025-12-24,Just Eat,23.37,expense
2025-12-24,John Lewis,78.31,expense
2025-12-24,Aldi,51.25,expense
2025-12-24,Uber Eats,18.81,expense
2025-12-24,Cashback,6.22,income
2025-12-24,Apple iCloud,2.99,expense
2025-12-25,Council Tax,195.74,expense
2025-12-25,Dividend Payment,161.27,income
2025-12-25,National Rail,32.38,expense
2025-12-25,Pizza Express,35.45,expense
2025-12-25,BP Fuel,59.98,expense
2025-12-25,M&S Food,61.16,expense
2025-12-25,Cinema,11.06,expense
2025-12-25,Side Hustle,127.45,income
2025-12-25,EE Mobile,42.89,expense
2025-12-25,Boots,35.11,expense
2025-12-25,Netflix,10.99,expense
2025-12-25,Waitrose,46.93,expense
2025-12-25,ASOS,51.53,expense
2025-12-25,Side Hustle,265.30,income
2025-12-25,Council Tax,157.60,expense
2025-12-25,Cashback,14.79,income
2025-12-25,Lidl,29.46,expense
2025-12-26,Cashback,6.78,income
2025-12-26,TfL Travel,5.33,expense
2025-12-26,TfL Travel,12.89,expense
2025-12-26,ASOS,21.81,expense
2025-12-26,Lidl,16.20,expense
2025-12-26,John Lewis,140.48,expense
2025-12-26,EE Mobile,43.17,expense
2025-12-26,Argos,83.39,expense
2025-12-26,Tesco,16.17,expense
2025-12-26,Esso Fuel,34.35,expense
2025-12-26,Home Insurance,34.70,expense
2025-12-26,Just Eat,18.10,expense
2025-12-26,Wagamama,23.83,expense
2025-12-26,Rent Payment,1011.86,expense
2025-12-27,Trainline,26.32,expense
2025-12-27,Aldi,20.76,expense
2025-12-27,ASOS,46.50,expense
2025-12-27,McDonalds,11.04,expense
2025-12-27,Water Bill,34.05,expense
2025-12-27,Water Bill,43.12,expense
2025-12-27,Home Insurance,29.08,expense
2025-12-27,Lidl,40.15,expense
2025-12-27,Nandos,33.18,expense
2025-12-27,Trainline,25.31,expense
2025-12-27,Pub / Bar,17.25,expense
2025-12-27,Netflix,10.99,expense
2025-12-28,Just Eat,16.86,expense
2025-12-28,Aldi,27.48,expense
2025-12-28,Apple iCloud,2.99,expense
2025-12-28,YouTube Premium,12.99,expense
2025-12-28,Greggs,2.30,expense
2025-12-28,Waitrose,56.33,expense
2025-12-28,Refund,33.69,income
2025-12-29,National Rail,49.88,expense
2025-12-29,Mortgage Payment,1213.28,expense
2025-12-29,Gas & Electric,93.72,expense
2025-12-29,Netflix,10.99,expense
2025-12-29,Freelance Payment,1347.54,income
2025-12-29,Spotify,10.99,expense
2025-12-29,Pharmacy,5.05,expense
2025-12-29,Ryanair,98.79,expense
2025-12-29,Lidl,9.53,expense
2025-12-29,Freelance Payment,1168.34,income
2025-12-29,Wagamama,15.86,expense
2025-12-29,TfL Travel,9.42,expense
2025-12-29,Freelance Payment,747.12,income
2025-12-29,Shell Fuel,79.44,expense
2025-12-29,Amazon,7.66,expense
2025-12-29,Just Eat,11.41,expense
2025-12-29,Spotify,10.99,expense
2025-12-29,KFC,13.23,expense
2025-12-29,BT Broadband,44.43,expense
2025-12-29,Waitrose,123.96,expense
2025-12-29,Shell Fuel,85.87,expense
2025-12-30,Rent Payment,1138.31,expense
2025-12-30,Mortgage Payment,842.53,expense
2025-12-30,ASOS,28.29,expense
2025-12-30,Pub / Bar,49.61,expense
2025-12-30,Gym Membership,36.49,expense
2025-12-30,Optician,105.31,expense
2025-12-30,Pizza Express,44.35,expense
2025-12-30,Uber,26.07,expense
2025-12-30,BP Fuel,80.06,expense
2025-12-30,Trainline,57.65,expense
2025-12-31,Uber Eats,34.78,expense
2025-12-31,Disney+,7.99,expense
2025-12-31,Side Hustle,428.35,income
2025-12-31,National Rail,32.41,expense
2025-12-31,Pret A Manger,6.00,expense
2025-12-31,Amazon,35.12,expense
2025-12-31,Dentist,41.62,expense
2025-12-31,Premier Inn,87.16,expense
2025-12-31,Amazon,155.10,expense
2025-12-31,Gas & Electric,159.09,expense
2025-12-31,Gas & Electric,187.33,expense
2025-12-31,KFC,11.59,expense
2025-12-31,Home Insurance,25.30,expense
2026-01-01,Disney+,7.99,expense
2026-01-01,Optician,195.62,expense
2026-01-01,ASOS,51.15,expense
2026-01-01,BP Fuel,35.81,expense
2026-01-01,TfL Travel,5.27,expense
2026-01-01,Car Insurance,52.70,expense
2026-01-01,Spotify,10.99,expense
2026-01-01,Trainline,44.12,expense
2026-01-01,TfL Travel,2.01,expense
2026-01-01,YouTube Premium,12.99,expense
2026-01-01,Spotify,10.99,expense
2026-01-02,Superdrug,18.19,expense
2026-01-02,M&S Food,51.57,expense
2026-01-02,Pret A Manger,11.18,expense
2026-01-02,Currys,325.84,expense
2026-01-02,Pret A Manger,10.00,expense
2026-01-02,Bank Interest,27.18,income
2026-01-02,Tesco,48.36,expense
2026-01-02,Costa Coffee,5.27,expense
2026-01-02,KFC,8.79,expense
2026-01-02,Pub / Bar,15.79,expense
2026-01-02,Gas & Electric,168.25,expense
2026-01-02,Boots,38.59,expense
2026-01-02,Esso Fuel,65.00,expense
2026-01-02,Starbucks,8.34,expense
2026-01-02,Apple iCloud,2.99,expense
2026-01-03,BP Fuel,35.43,expense
2026-01-03,Trainline,34.81,expense
2026-01-03,YouTube Premium,12.99,expense
2026-01-03,Gym Membership,48.02,expense
2026-01-03,Gym Membership,37.20,expense
2026-01-04,Car Insurance,47.63,expense
2026-01-04,Apple iCloud,2.99,expense
2026-01-04,Spotify,10.99,expense
2026-01-04,Council Tax,178.37,expense
2026-01-04,Uber,10.32,expense
2026-01-04,Gas & Electric,87.67,expense
2026-01-04,Gas & Electric,109.85,expense
2026-01-04,Esso Fuel,37.36,expense
2026-01-04,Gas & Electric,128.02,expense
2026-01-04,Pret A Manger,7.37,expense
2026-01-04,Freelance Payment,303.30,income
2026-01-04,Gas & Electric,150.66,expense
2026-01-04,Bank Interest,5.23,income
2026-01-05,Cinema,11.64,expense
2026-01-05,Uber Eats,21.67,expense
2026-01-05,Freelance Payment,1052.47,income
2026-01-05,Gas & Electric,196.08,expense
2026-01-05,Cinema,12.29,expense
2026-01-05,Deliveroo,31.18,expense
2026-01-05,BP Fuel,77.64,expense
2026-01-05,Spotify,10.99,expense
2026-01-05,Netflix,10.99,expense
2026-01-05,Wagamama,21.88,expense
2026-01-05,Shell Fuel,81.10,expense
2026-01-05,Deliveroo,31.85,expense
2026-01-05,KFC,11.92,expense
2026-01-05,Pub / Bar,29.09,expense
2026-01-05,National Rail,119.28,expense
2026-01-05,Superdrug,8.09,expense
2026-01-06,Home Insurance,31.71,expense
2026-01-06,Uber Eats,22.68,expense
2026-01-06,BP Fuel,82.37,expense
2026-01-06,National Rail,61.33,expense
2026-01-06,Gas & Electric,164.95,expense
2026-01-06,Argos,145.33,expense
2026-01-06,Bank Interest,11.14,income
2026-01-06,EE Mobile,36.08,expense
2026-01-06,Starbucks,5.65,expense
2026-01-06,Gym Membership,49.86,expense
2026-01-06,Costa Coffee,7.31,expense
2026-01-07,Refund,46.63,income
2026-01-07,Premier Inn,83.52,expense
2026-01-07,Starbucks,5.75,expense
2026-01-07,BP Fuel,52.77,expense
2026-01-07,Lidl,12.75,expense
2026-01-07,Pret A Manger,6.15,expense
2026-01-07,ASOS,44.76,expense
2026-01-07,Currys,211.47,expense
2026-01-07,Just Eat,13.34,expense
2026-01-07,Boots,13.59,expense
2026-01-07,Mortgage Payment,1026.58,expense
2026-01-07,Shell Fuel,87.11,expense
2026-01-07,Pret A Manger,7.03,expense
2026-01-07,Gas & Electric,174.68,expense
2026-01-08,Bank Interest,18.41,income
2026-01-08,Optician,189.72,expense
2026-01-08,Refund,99.76,income
2026-01-08,Ryanair,104.24,expense
2026-01-08,Salary,2529.20,income
2026-01-08,Uber Eats,24.33,expense
2026-01-08,Aldi,63.96,expense
2026-01-08,BP Fuel,69.50,expense
2026-01-08,Starbucks,6.72,expense
2026-01-08,Esso Fuel,30.25,expense
2026-01-08,Greggs,6.89,expense
2026-01-08,National Rail,31.83,expense
2026-01-08,Aldi,24.22,expense
2026-01-08,Pizza Express,21.66,expense
2026-01-08,John Lewis,202.48,expense
2026-01-08,Freelance Payment,891.62,income
2026-01-08,Just Eat,29.90,expense
2026-01-08,Water Bill,40.69,expense
2026-01-08,Amazon,114.12,expense
2026-01-08,Salary,4140.48,income
2026-01-08,Cinema,15.90,expense
2026-01-08,Starbucks,6.90,expense
2026-01-09,BP Fuel,83.59,expense
2026-01-09,Bank Interest,15.32,income
2026-01-09,Argos,11.24,expense
2026-01-09,YouTube Premium,12.99,expense
2026-01-09,Dividend Payment,184.94,income
2026-01-09,Car Insurance,48.31,expense
2026-01-09,Tesco,93.60,expense
2026-01-09,McDonalds,6.00,expense
2026-01-09,Spotify,10.99,expense
2026-01-09,McDonalds,5.01,expense
2026-01-09,Trainline,36.81,expense
2026-01-09,Pub / Bar,12.45,expense
2026-01-09,Side Hustle,72.42,income
2026-01-09,Pharmacy,21.23,expense
2026-01-09,John Lewis,275.47,expense
2026-01-09,National Rail,78.62,expense
2026-01-09,Trainline,45.74,expense
2026-01-10,Bank Interest,24.68,income
2026-01-10,Water Bill,33.46,expense
2026-01-10,Disney+,7.99,expense
2026-01-10,Uber,11.18,expense
2026-01-10,Trainline,31.06,expense
2026-01-10,EE Mobile,43.98,expense
2026-01-10,Side Hustle,199.73,income
2026-01-10,Bank Interest,5.78,income
2026-01-10,Wagamama,25.95,expense
2026-01-10,Dentist,77.24,expense
2026-01-10,Just Eat,27.54,expense
2026-01-10,O2 Mobile,37.82,expense
2026-01-10,Currys,62.14,expense
2026-01-10,Pharmacy,9.21,expense
2026-01-10,BP Fuel,35.32,expense
2026-01-11,Spotify,10.99,expense
2026-01-11,Council Tax,179.83,expense
2026-01-11,Spotify,10.99,expense
2026-01-11,McDonalds,5.88,expense
2026-01-11,Currys,413.59,expense
2026-01-11,eBay Purchase,84.22,expense
2026-01-11,Costa Coffee,4.91,expense
2026-01-11,Apple iCloud,2.99,expense
2026-01-11,Lidl,67.03,expense
2026-01-11,Costa Coffee,6.34,expense
2026-01-11,TfL Travel,4.87,expense
2026-01-11,Gym Membership,35.79,expense
2026-01-11,Currys,235.88,expense
2026-01-11,Gym Membership,32.25,expense
2026-01-11,Sainsburys,144.73,expense
2026-01-11,Mortgage Payment,1199.32,expense
2026-01-11,eBay Purchase,15.58,expense
2026-01-11,Starbucks,6.69,expense
2026-01-12,Aldi,66.66,expense
2026-01-12,Gym Membership,40.72,expense
2026-01-12,YouTube Premium,12.99,expense
2026-01-12,Pret A Manger,5.18,expense
2026-01-12,Dividend Payment,152.36,income
2026-01-12,Boots,5.50,expense
2026-01-12,Apple iCloud,2.99,expense
2026-01-12,Ryanair,158.43,expense
2026-01-12,Shell Fuel,64.27,expense
2026-01-12,Disney+,7.99,expense
2026-01-12,Pret A Manger,8.45,expense
2026-01-12,Deliveroo,29.20,expense
2026-01-13,Superdrug,10.66,expense
2026-01-13,Dentist,79.87,expense
2026-01-13,Spotify,10.99,expense
2026-01-13,O2 Mobile,32.00,expense
2026-01-13,Shell Fuel,72.18,expense
2026-01-13,Sainsburys,47.29,expense
2026-01-13,Netflix,10.99,expense
2026-01-13,Esso Fuel,52.62,expense
2026-01-13,O2 Mobile,32.06,expense
2026-01-14,Apple iCloud,2.99,expense
2026-01-14,Argos,96.08,expense
2026-01-14,Mortgage Payment,846.75,expense
2026-01-14,Pret A Manger,8.38,expense
2026-01-14,BP Fuel,38.07,expense
2026-01-14,Rent Payment,1446.14,expense
2026-01-14,M&S Food,39.23,expense
2026-01-14,Bank Interest,25.75,income
2026-01-14,Netflix,10.99,expense
2026-01-14,Pret A Manger,6.12,expense
2026-01-14,Tesco,41.12,expense
2026-01-14,Car Insurance,57.53,expense
2026-01-15,Uber Eats,15.06,expense
2026-01-15,BP Fuel,82.02,expense
2026-01-15,Pub / Bar,34.99,expense
2026-01-15,ASOS,48.62,expense
2026-01-15,Greggs,6.89,expense
2026-01-15,Trainline,68.20,expense
2026-01-15,Cashback,10.83,income
2026-01-15,YouTube Premium,12.99,expense
2026-01-15,O2 Mobile,26.46,expense
2026-01-15,Boots,27.94,expense
2026-01-15,BP Fuel,61.20,expense
2026-01-15,Salary,4162.44,income
2026-01-15,Pub / Bar,29.43,expense
2026-01-15,National Rail,53.87,expense
2026-01-15,Dentist,75.44,expense
2026-01-15,eBay Purchase,78.84,expense
2026-01-15,Tesco,20.93,expense
2026-01-15,Cashback,9.75,income
2026-01-15,eBay Purchase,29.66,expense
2026-01-16,Council Tax,168.97,expense
2026-01-16,Disney+,7.99,expense
2026-01-16,BT Broadband,40.70,expense
2026-01-16,Greggs,3.54,expense
2026-01-16,TfL Travel,10.98,expense
2026-01-16,Car Insurance,50.41,expense
2026-01-16,Dividend Payment,126.14,income
2026-01-16,Superdrug,23.81,expense
2026-01-16,Uber Eats,21.55,expense
2026-01-16,EE Mobile,37.73,expense
2026-01-16,Just Eat,14.84,expense
2026-01-16,Waitrose,154.55,expense
2026-01-16,Home Insurance,31.63,expense
2026-01-17,Ryanair,77.86,expense
2026-01-17,M&S Food,27.38,expense
2026-01-17,Trainline,33.19,expense
2026-01-17,Dentist,51.94,expense
2026-01-17,M&S Food,83.71,expense
2026-01-17,Pub / Bar,27.72,expense
2026-01-17,Spotify,10.99,expense
2026-01-17,Tesco,99.82,expense
2026-01-17,BP Fuel,75.05,expense
2026-01-18,ASOS,70.36,expense
2026-01-18,Trainline,58.17,expense
2026-01-18,BT Broadband,37.69,expense
2026-01-18,Just Eat,29.67,expense
2026-01-18,Nandos,21.57,expense
2026-01-18,Council Tax,198.21,expense
2026-01-18,Ryanair,79.69,expense
2026-01-18,Refund,17.63,income
2026-01-18,Shell Fuel,67.80,expense
2026-01-18,Argos,135.68,expense
2026-01-18,Dentist,35.51,expense
2026-01-18,Waitrose,58.75,expense
2026-01-18,Car Insurance,45.11,expense
2026-01-18,Rent Payment,839.27,expense
2026-01-18,Cashback,8.03,income
2026-01-18,Pizza Express,44.17,expense
2026-01-19,Boots,25.93,expense
2026-01-19,Pub / Bar,32.77,expense
2026-01-19,Uber Eats,36.11,expense
2026-01-19,Wagamama,15.62,expense
2026-01-19,Spotify,10.99,expense
2026-01-19,Argos,87.80,expense
2026-01-19,Deliveroo,30.16,expense
2026-01-19,Freelance Payment,1448.67,income
2026-01-19,Netflix,10.99,expense
2026-01-20,Costa Coffee,6.86,expense
2026-01-20,eBay Purchase,78.23,expense
2026-01-20,Netflix,10.99,expense
2026-01-20,KFC,12.00,expense
2026-01-20,Costa Coffee,7.50,expense
2026-01-20,O2 Mobile,36.97,expense
2026-01-20,Boots,21.04,expense
2026-01-20,BP Fuel,67.01,expense
2026-01-20,Trainline,66.22,expense
2026-01-20,ASOS,57.72,expense
2026-01-20,Sainsburys,79.42,expense
2026-01-20,Ryanair,154.17,expense
2026-01-20,Trainline,25.02,expense
2026-01-20,John Lewis,66.94,expense
2026-01-20,Argos,136.48,expense
2026-01-20,Mortgage Payment,1193.53,expense
2026-01-21,Aldi,39.80,expense
2026-01-21,Freelance Payment,854.21,income
2026-01-21,Optician,128.17,expense
2026-01-21,Pret A Manger,6.39,expense
2026-01-21,Waitrose,34.18,expense
2026-01-21,Dividend Payment,85.87,income
2026-01-21,John Lewis,260.37,expense
2026-01-21,Greggs,3.48,expense
2026-01-21,Starbucks,7.44,expense
2026-01-21,Wagamama,33.63,expense
2026-01-22,Pret A Manger,5.31,expense
2026-01-22,Trainline,59.12,expense
2026-01-22,O2 Mobile,34.99,expense
2026-01-22,Car Insurance,46.26,expense
2026-01-22,Greggs,6.10,expense
2026-01-22,Car Insurance,44.21,expense
2026-01-22,Gym Membership,38.17,expense
2026-01-22,Disney+,7.99,expense
2026-01-22,Home Insurance,28.79,expense
2026-01-22,Netflix,10.99,expense
2026-01-22,Sainsburys,110.65,expense
2026-01-22,Lidl,64.26,expense
2026-01-22,Starbucks,7.29,expense
2026-01-22,Spotify,10.99,expense
2026-01-23,M&S Food,36.28,expense
2026-01-23,YouTube Premium,12.99,expense
2026-01-23,eBay Purchase,90.66,expense
2026-01-23,M&S Food,79.95,expense
2026-01-23,Water Bill,30.69,expense
2026-01-23,YouTube Premium,12.99,expense
2026-01-23,Pub / Bar,14.37,expense
2026-01-23,Pub / Bar,21.76,expense
2026-01-23,O2 Mobile,36.98,expense
2026-01-23,Sainsburys,72.79,expense
2026-01-23,Greggs,5.72,expense
2026-01-23,Pub / Bar,36.48,expense
2026-01-23,Ryanair,41.07,expense
2026-01-24,Freelance Payment,948.40,income
2026-01-24,M&S Food,43.58,expense
2026-01-24,Car Insurance,51.09,expense
2026-01-24,Tesco,30.80,expense
2026-01-24,BT Broadband,41.70,expense
2026-01-24,Car Insurance,50.96,expense
2026-01-24,Refund,62.26,income
2026-01-24,Salary,3839.03,income
2026-01-25,Superdrug,3.62,expense
2026-01-25,ASOS,22.85,expense
2026-01-25,Rent Payment,1096.67,expense
2026-01-25,Side Hustle,346.48,income
2026-01-25,Shell Fuel,70.99,expense
2026-01-25,Lidl,31.52,expense
2026-01-25,Uber Eats,31.11,expense
2026-01-25,Costa Coffee,4.42,expense
2026-01-25,Boots,39.40,expense
